track_id,Name,ai_length,ai_indoor,ai_outdoor,reasoning
2211,Stretton Circuit,950.0,False,True,"The website explicitly states: 'Race through the twists, turns and open air on our fast, flowing and challenging 950m floodlit circuit.' and 'The Circuit Measuring 950m, our outdoor karting circuit'. It is repeatedly described as an 'outdoor karting experience' and 'outdoor karting circuit', with no mention of an indoor track. The description of 'high and low speed corners, chicanes and our famous hairpin bends' refers to the horizontal layout, not vertical levels, and there's no mention of elevation changes or multi-level features."
2412,Mallory Park Racing Circuit,,False,True,"The provided website content and customer reviews describe Mallory Park Racing Circuit as an 'iconic motor sport venue' for car and motorcycle racing, situated in the 'Leicestershire countryside' among 'tranquil lakes and rolling hills'. Neither source provides a specific track length in meters for a karting track or the main circuit. The outdoor nature is explicitly stated and implied by descriptions of the setting and viewing points. There is no information or mention of an indoor or multi-level track facility."
1625,Ace Karting Plus Ltd,,True,False,"The provided content is for 'PMG Karting World', not 'Ace Karting Plus Ltd'. This extraction is based on the details provided for 'PMG Karting World'. Track length in meters is not specified in either source. The facility is explicitly described as 'Indoor Entertainment' on the website and reviews refer to it as an 'indoor track'. There is no mention of an outdoor track. The website repeatedly highlights its 'multilevel go-karting track', stating it's 'the ONLY multilevel track in the UK', a feature implicitly supported by reviews calling it a 'first of its kind track'."
1768,Fulbeck Kart Circuit,,False,True,"The provided website content is only about cookies and privacy, offering no track details. Reviews mention a 'track', 'circuit', 'paddock', 'road up to the track', 'entrance road', 'pits', 'tarmac area', 'showering facilities', and 'racing weekend cafe', all strongly indicating an outdoor facility. There is no mention of any indoor track or a multilevel design. No specific track length in meters is provided, although a review notes '250cc shifter karts hit just below 100mph', implying a sufficiently long track."
356,Jumicar,350.0,False,True,"The website explicitly states a '350 m Rennbahnstrecke' for the Formel1 karts (for children 9+). The repeated mention of 'Die Saison 2025 ist BEENDET!' and a specific end date (Freimarkt Beginn) strongly indicates an outdoor, seasonal operation. There is no mention of an indoor track or a multilevel layout."
1712,Jurassic Gardens,,False,True,"The website content for 'Jurassic Gardens' describes a track for 'coin-operated cars for older kids' but does not specify its length in meters. The attraction is located within 'Pleasure Beach Gardens' and is named 'Jurassic Gardens', strongly implying an outdoor setting. There is no information suggesting the track is indoors or multilevel."
2367,Simulateurs auto E-Motion,,,,"The facility 'Simulateurs auto E-Motion' exclusively offers racing simulators, not a physical karting track. Both the website content ('Simulateurs auto') and customer reviews ('f1 simulator', 'simulator itself', 'sim racing experience') consistently refer to virtual simulation activities. Therefore, physical track characteristics like length, indoor/outdoor status, or multilevel design are not applicable."
1805,Chequered Flag Karting,,False,True,"Website content was not provided. Information is derived solely from customer reviews. One review mentions navigating 'up a dirt track full of holes' to reach the facility, strongly implying an outdoor location or at least very rustic outdoor access. Another review notes 'missing a loo', which is more common in basic outdoor facilities. There is no mention of track length, multi-level features, or any elements suggesting an indoor track."
2161,Glan Y Gors Park,,False,True,"The website explicitly states it is 'Wales’ biggest and most thrilling outdoor kart circuit', confirming it is outdoor. Reviews also mention it is 'long' and the 'biggest go kart track in north wales'. However, no specific length in meters is provided. There is no mention of an indoor or multilevel track in either source."
682,Base US Karting,700.0,True,True,"The website explicitly states an 'outdoor circuit de 700 mètres' and an 'indoor track of 400 m on two levels'. The outdoor track length is chosen as the main adult track, and the indoor track's multi-level feature confirms is_multilevel."
5,De Vries indoor karting,,True,False,"Track length is not mentioned in either the website content or customer reviews. The facility is explicitly described as 'Indoor Karting' multiple times on the website and implied by review comments about 'air in there' and 'ventilation'. There is no mention of an outdoor track. The website states the circuit has 'prachtige bochtencombinaties over twee verdiepingen' (beautiful corner combinations over two floors/levels), and reviews mention 'the track has some elevation changes', confirming it is multi-level."
530,DWA Racing,900.0,False,True,The website explicitly states '900 Meter lang' for the track length and 'DIE OUTDOOR KARTBAHN FÜR BREMEN UND UMZU' indicating it is an outdoor track. There is no mention of an indoor track or multiple levels in either the website content or the reviews.
1755,Langar Karting and Quad Centre,750.0,True,False,"The website explicitly states 'RACE ON OUR MULTI-LEVEL 750M GO KART TRACK' and refers to itself as 'the best indoor go karting' and 'TEAMSPORT INDOOR KARTING NOTTINGHAM'. It also mentions 'epic flyovers', confirming the multi-level nature."
274,GoKart-Bahn,,True,False,"Track length in meters is not explicitly mentioned in either the website content or customer reviews; 'Über 5.000 m²' refers to the facility's total area. The track is confirmed as indoor by the website ('Indoor-Strecke', 'Indoor-Karting', 'im trockenen') and reviews ('2 story car park'). There is no mention of an outdoor section, indicating it's purely indoor. The track is definitively multilevel ('Zwei Etagen', 'Streckendesign über zwei Etagen' on the website, and '2 story car park', 'Strecke über 2 Ebenen' in reviews)."
2105,Rednal Karting,,False,True,"Track length is not mentioned in either source. Reviews explicitly mention 'a proper outside track' and that it 'was very wet', confirming it is an outdoor facility. There is no mention of an indoor or multilevel track in either the website content or customer reviews."
12,Kartcircuit Pottendijk,,False,True,"Track length and multilevel information are not mentioned in either the website content or customer reviews. The 'is_outdoor' flag is set to true with high confidence based on customer reviews mentioning the use of 'yellow flags' and waiting 'three laps' for help, which are typical characteristics of an outdoor karting circuit. No information suggests it is an indoor or multilevel track."
